DDO Code,DDO Name,Budget Code,Allotment Serial No,Allotment Date,Allotment ID,Alloted Amount,Expenditure,Surrender/Withdrwal,Deduct Amount,Balance
BLGAGR016,Subject Matter Specialist(Cotton) Bolangir,23-2401-00-800-1304-08001-506-0-1-0,2,24-Jan-17,5275,1000,1000,0,0,0
BLGAGR016,Subject Matter Specialist(Cotton) Bolangir,23-2401-00-800-1304-08001-506-0-1-0,3,24-Jan-17,5276,10000,10000,0,0,0
BLGAGR016,Subject Matter Specialist(Cotton) Bolangir,23-2401-00-800-1304-08001-506-0-1-0,4,24-Jan-17,5277,500,500,0,0,0
BLGAGR016,Subject Matter Specialist(Cotton) Bolangir,23-2401-00-800-1304-08001-506-0-1-0,5,24-Jan-17,5278,5000,5000,0,0,0
BLGAGR016,Subject Matter Specialist(Cotton) Bolangir,23-2401-00-800-1304-08001-506-0-1-0,1,01-Sep-16,3824,45000,45000,0,0,0
BLGAGR016,Subject Matter Specialist(Cotton) Bolangir,23-2401-00-001-1159-78012-000-0-1-0,1,22-Feb-17,5873,4000,4000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-136-0-1-0,1,12-Apr-16,857,396000,396000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-156-0-1-0,2,12-Apr-16,858,480000,480000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-403-0-1-0,3,12-Apr-16,859,33000,33000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,4,12-Apr-16,860,1000,1000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-136-0-1-0,1,01-Jun-16,2557,1800000,1800000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-156-0-1-0,2,01-Jun-16,2558,2250000,2250000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-403-0-1-0,3,01-Jun-16,2559,225000,188142,0,0,36858
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-516-0-1-0,4,01-Jun-16,2560,10000,10000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,5,01-Jun-16,2561,5000,5000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,6,01-Jun-16,2562,5000,5000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,7,01-Jun-16,2563,5000,5000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,8,01-Jun-16,2564,5000,0,5000,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,1,18-Apr-16,962,400000,400000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,2,18-Apr-16,963,540000,540000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,3,18-Apr-16,964,24000,24000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,4,18-Apr-16,965,2800,2800,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,5,18-Apr-16,966,4250,4250,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,6,18-Apr-16,967,15000,15000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,7,18-Apr-16,968,2600,0,2600,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,8,18-Apr-16,969,4800,4800,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,9,18-Apr-16,970,15840,15840,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,10,18-Apr-16,971,10125,10125,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,11,18-Apr-16,972,200,200,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,12,18-Apr-16,973,500,500,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,9,01-Jun-16,2565,5000,5000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,10,01-Jun-16,2566,5000,5000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,1,04-Jun-16,2759,990000,604493,385507,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,2,04-Jun-16,2760,1336500,646666,689828,0,6
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,3,04-Jun-16,2761,55000,54205,795,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,4,04-Jun-16,2762,6200,6200,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,5,04-Jun-16,2763,21250,21250,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,6,04-Jun-16,2764,60000,60000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,7,04-Jun-16,2765,9000,0,9000,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,8,04-Jun-16,2766,12000,12000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,9,04-Jun-16,2767,50000,28089,0,0,21911
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,10,04-Jun-16,2768,40000,40000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,1,21-Jul-16,3549,64000,64000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,1,20-Dec-16,4728,62200,62200,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,2,20-Dec-16,4729,383800,383417,0,0,383
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,3,20-Dec-16,4730,576000,576000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,4,20-Dec-16,4731,10000,10000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,5,20-Dec-16,4732,2400,2400,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,6,20-Dec-16,4733,40000,40000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,7,20-Dec-16,4734,5000,5000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,8,20-Dec-16,4735,10000,10000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,9,20-Dec-16,4736,19167,18267,0,0,900
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,1,20-Dec-16,4737,833,0,0,0,833
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,1,04-Nov-16,4408,15600,0,15600,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,1,30-Jul-16,3622,135000,135000,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,2,21-Feb-17,5852,333,333,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,1,21-Feb-17,5853,3767,3767,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,1,22-Feb-17,5874,1783,1783,0,0,0
BLGAGR017,Principal Regional Institution for Training on Extension,23-2415-01-004-1200-01003-523-0-1-0,1,21-Feb-17,5846,122000,121820,0,0,180
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1296-01003-136-0-1-0,1,02-Jun-16,2673,162161,162161,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1296-01003-156-0-1-0,2,02-Jun-16,2674,220611,220611,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1296-01003-403-0-1-0,3,02-Jun-16,2675,18189,18189,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1296-01003-516-0-1-0,4,02-Jun-16,2676,2000,2000,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1296-01003-136-0-1-0,1,21-Apr-16,1123,183333,183333,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1296-01003-156-0-1-0,2,21-Apr-16,1124,218166,218166,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1296-01003-403-0-1-0,3,21-Apr-16,1125,8333,8333,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1296-01003-523-0-1-0,4,21-Apr-16,1126,593,0,0,0,593
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-136-0-1-0,1,21-Apr-16,1127,200228,200228,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,2,21-Apr-16,1128,238271,238271,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,3,21-Apr-16,1129,8612,8612,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,4,21-Apr-16,1130,240,240,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,1,25-Apr-16,1190,434771,434771,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,2,25-Apr-16,1191,517362,517362,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,3,25-Apr-16,1192,22004,22004,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,4,25-Apr-16,1193,1022,1022,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,1,02-Jun-16,2653,1200659,1200659,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,2,02-Jun-16,2654,1546772,1546772,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,3,02-Jun-16,2655,103207,103207,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,5,02-Jun-16,2656,4500,4500,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,4,02-Jun-16,2657,3500,3500,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,6,02-Jun-16,2658,1650,1650,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,1,02-Jun-16,2659,5223371,4563238,0,0,660133
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,2,02-Jun-16,2660,6723631,6035690,0,0,687941
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,3,02-Jun-16,2661,285229,283138,0,0,2091
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,4,02-Jun-16,2662,38000,38000,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,5,02-Jun-16,2663,10008,6468,0,0,3540
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,1,02-Jun-16,2668,455362,455362,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,2,02-Jun-16,2669,594328,594328,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,3,02-Jun-16,2670,17520,17520,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,4,02-Jun-16,2671,3000,3000,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,5,02-Jun-16,2672,48,48,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,1,21-Apr-16,1115,274181,274181,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,2,21-Apr-16,1116,326275,326275,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,3,21-Apr-16,1117,17394,17394,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,4,21-Apr-16,1118,150,150,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,1,21-Apr-16,1119,689409,689409,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,2,21-Apr-16,1120,820397,820397,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,3,21-Apr-16,1121,27647,27647,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,4,21-Apr-16,1122,778,778,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,1,03-Dec-16,4631,296159,296159,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,2,03-Dec-16,4632,395372,20722,0,0,374650
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,3,03-Dec-16,4633,45,45,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,4,03-Dec-16,4634,55000,55000,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,1,20-Sep-16,3982,510000,510000,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,1,22-Feb-17,5889,1499,1499,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,2,22-Feb-17,5890,22631,22631,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,3,22-Feb-17,5891,150,150,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,1,24-Oct-16,4301,150000,150000,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,1,24-Oct-16,4302,41667,41667,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,2,24-Oct-16,4303,208333,208333,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,1,03-Dec-16,4625,483063,483063,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,2,03-Dec-16,4626,647650,337913,0,0,309737
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,3,03-Dec-16,4627,31451,31451,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,4,03-Dec-16,4628,35000,35000,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,1,02-Dec-16,4600,38292,38292,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,2,02-Dec-16,4601,253710,253710,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,3,02-Dec-16,4602,423848,423848,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,4,02-Dec-16,4603,20204,20204,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,5,02-Dec-16,4604,30000,30000,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,1,19-Jul-16,3539,90000,90000,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,2,19-Jul-16,3540,60000,59926,0,0,74
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,3,19-Jul-16,3541,30000,30000,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1563-01003-156-0-1-0,4,19-Jul-16,3542,50000,50000,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-001-0618-08001-506-0-1-0,5,19-Jul-16,3543,25000,25000,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1296-01003-136-0-1-0,1,20-Feb-17,5817,1875,1875,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-102-1296-01003-403-0-1-0,2,20-Feb-17,5818,180,180,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-001-1696-08001-074-0-1-0,1,22-Feb-17,5875,20000,20000,0,0,0
BLGAGR018,"Project Director,Watersheds,Bolangir",23-2402-00-001-1696-08001-154-0-1-0,1,22-Feb-17,5876,10000,10000,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-523-0-1-0,1,04-Apr-16,111,1480,1480,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-403-0-1-0,1,04-Apr-16,106,125600,125600,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,04-Apr-16,104,1255300,1255300,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-156-0-1-0,1,04-Apr-16,105,1569200,1569200,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,30-May-16,2430,6141000,6108762,32238,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,30-May-16,2431,8420000,8372334,47666,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,30-May-16,2432,670202,670202,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,30-May-16,2433,25800,25670,0,0,130
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,17-Jun-16,3139,700000,700000,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,17-Jun-16,3140,4,0,0,0,4
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,31-May-16,2526,167963,167218,0,0,745
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,31-May-16,2527,24222,0,15000,0,9222
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,31-May-16,2534,13687,9900,0,0,3787
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,31-May-16,2537,220667,118072,90714,0,11881
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,31-May-16,2542,10325,10324,0,0,1
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,31-May-16,2543,4188,4168,0,0,20
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,31-May-16,2548,4188,4188,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,31-May-16,2549,813,803,0,0,10
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,05-Apr-16,251,33345,33345,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,05-Apr-16,252,5500,5000,0,0,500
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,05-Apr-16,253,2900,2900,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,05-Apr-16,254,44133,44133,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,05-Apr-16,255,2187,2187,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,05-Apr-16,261,812,812,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,05-Apr-16,262,812,812,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,05-Apr-16,263,187,187,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-516-0-1-0,1,09-Nov-16,4451,76800,76800,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-78118-000-0-1-0,1,09-Nov-16,4452,20000,20000,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-136-0-1-0,1,04-Feb-17,5517,155583,155583,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-156-0-1-0,1,04-Feb-17,5518,629571,629481,0,0,90
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-523-0-1-0,1,04-Feb-17,5519,2560,2560,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-403-0-1-0,1,20-Feb-17,5803,15900,15900,0,0,0
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-2425-00-101-0059-01003-403-0-1-0,1,20-Feb-17,5804,21122,9825,0,0,11297
BLGCOP001,Assistant Auditor General Co-operative Societies Bolangir,34-3451-00-090-0217-01003-560-0-1-0,1,20-Sep-16,3986,150000,120000,0,0,30000
BLGCOP002,Assistant Registrar of Co-operative Societies Circle,34-2425-00-001-0144-01003-136-0-1-0,1,26-May-16,400,1550000,1443361,106639,0,0
BLGCOP002,Assistant Registrar of Co-operative Societies Circle,34-2425-00-001-0144-01003-156-0-1-0,2,26-May-16,401,1938000,1773399,158553,0,6048
BLGCOP002,Assistant Registrar of Co-operative Societies Circle,34-2425-00-001-0144-01003-403-0-1-0,3,26-May-16,402,75000,72838,2162,0,0
BLGCOP002,Assistant Registrar of Co-operative Societies Circle,34-2425-00-001-0144-01003-403-0-1-0,4,26-May-16,403,11500,11500,0,0,0
BLGCOP002,Assistant Registrar of Co-operative Societies Circle,34-2425-00-001-0144-01003-403-0-1-0,5,26-May-16,404,2000,2000,0,0,0
BLGCOP002,Assistant Registrar of Co-operative Societies Circle,34-2425-00-001-0144-01003-403-0-1-0,6,26-May-16,405,12000,12000,0,0,0
BLGCOP002,Assistant Registrar of Co-operative Societies Circle,34-2425-00-001-0144-01003-403-0-1-0,7,26-May-16,406,12000,12000,0,0,0
BLGCOP002,Assistant Registrar of Co-operative Societies Circle,34-2425-00-001-0144-01003-403-0-1-0,8,26-May-16,407,4000,4000,0,0,0
BLGCOP002,Assistant Registrar of Co-operative Societies Circle,34-2425-00-001-0144-01003-403-0-1-0,9,26-May-16,408,180000,180000,0,0,0
BLGCOP002,Assistant Registrar of Co-operative Societies Circle,34-2425-00-001-0144-01003-403-0-1-0,10,26-May-16,409,10000,10000,0,0,0
